SELECT * WHERE {?C1 <http://www.w3.org/2002/07/owl#disjointWith> ?C5.
  ?a0 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?C2.
  ?a0 <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?C3.
  ?C4 <http://www.w3.org/2000/01/rdf-schema#subClassOf> ?C5.
  ?C0 <http://www.w3.org/2000/01/rdf-schema#subClassOf> ?C1.
  ?C2 <http://www.w3.org/2000/01/rdf-schema#subClassOf> ?C0. 
  ?C3 <http://www.w3.org/2000/01/rdf-schema#subClassOf> ?C4. }
C1,C5,a0,C2,C3,C4,C0
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Harold_Brittan,http://dbpedia.org/ontology/SportsManager,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/HIFK_Fotboll,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/J._Linus_McAtee,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Roy_Worters,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Sandvikens_AIK,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Robert_J._Brown,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Charles_Kurtsinger,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Coburg_City_Oval,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/IFK_Malmö_Fotboll,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Lea_Bridge_Stadium,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/Person,"http://dbpedia.org/resource/Queensland_state_election,_1932",http://dbpedia.org/ontology/Election,http://dbpedia.org/ontology/Cricketer,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SocietalEvent
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Tommy_Yarr,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/United_States_House_of_Representatives,http://dbpedia.org/ontology/Legislature,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/1937_Baltic_Cup,http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/ontology/SoccerPlayer,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SocietalEvent
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Heinie_Mueller_(outfielder),http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Selby_Field,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Willie_Saunders,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Eric_Guerin,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Teddy_Morris,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Vasas_SC_(men's_water_polo),http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Vic_Heyliger,http://dbpedia.org/ontology/Coach,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Asker_Fotball,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Partizan_Stadium,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Venue,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Rugby_League_Park,http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Steve_Brooks_(jockey),http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/William_Boland,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/B._H._Born,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Ben_Schwartzwalder,http://dbpedia.org/ontology/Coach,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Cleveland_Hill_Union_Free_School_District,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Gerry_Helme,http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/ontology/RugbyPlayer,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SocietalEvent
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Gordon_Brown_(rugby_league),http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/ontology/RugbyPlayer,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SocietalEvent
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Johnny_Bower,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Sam_Chapman,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Star,http://dbpedia.org/ontology/CelestialBody,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Tony_Gaze,http://dbpedia.org/ontology/MilitaryPerson,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Walter_Dukes,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Bobby_Tolan,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Bobby_Sheehan_(ice_hockey),http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Charlotte_Coliseum,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Venue,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/PalaLottomatica,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Persepolis_F.C.,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/BodyOfWater,http://dbpedia.org/ontology/NaturalPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Tom_DeLeone,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Blair_Bush,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Robert_Shaw_(American_football),http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Rudolf-Kalweit-Stadion,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Venue,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Will_Grant,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Dan_Fouts,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Hinotori_(satellite),http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Satellite,http://dbpedia.org/ontology/CelestialBody,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Kirk_Lowdermilk,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Robert_Parish,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Al_Hackner,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/David_Topliss,http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/ontology/RugbyPlayer,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SocietalEvent
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Jerry_Doerger,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Jefferson_County_Public_Schools_(Colorado),http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Jim_Romano_(American_football),http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Mike_Munchak,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Bruce_Kozerski,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Joel_Otto,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Joel_Hilgenberg,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Standard_Liège_(women),http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/5150_Studios,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Chuck_Lanza,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Pat_Micheletti,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Empire_Field,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Centre_Bell,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/James_Stone_(American_football),http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Jessica_Davenport,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/University_of_Makati_Stadium,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Aspire_Academy,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Venue,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Bryan_Stork,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Daegu_Civic_Stadium,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Venue,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/2011_Mundialito_de_Clubes_squads,http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/ontology/BaseballPlayer,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SocietalEvent
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/AKTV,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/David_Molk,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Mike_Brewster,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Nick_Martin_(American_football),http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Stefen_Wisniewski,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Fram_Reykjavik_Handball,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Global_StarCraft_II_League,http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Gråkjær_Arena,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Kiatiyot_Chalarmkhet,http://dbpedia.org/ontology/Election,http://dbpedia.org/ontology/SoccerPlayer,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SocietalEvent
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/SV_Werder_Bremen_(women),http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Aldershot_Military_Stadium,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Venue,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Freeman_Coliseum,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Tyler_Larsen,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Moye_Complex,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Eric_Kush,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Grace_College_&_Seminary,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Marshalltown_High_School,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/South_Luzon_Expressway,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Sydney_Showground_Stadium,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Venue,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Department_of_Education_(Philippines),http://dbpedia.org/ontology/GovernmentAgency,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Corey_Linsley,http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Person
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/University_of_Melbourne_SC,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Coldeportes,http://dbpedia.org/ontology/GovernmentAgency,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Minnesota_State_Community_and_Technical_College,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/O'Brien_Group_Arena,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/SportFacility,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Little_League_World_Series_(Caribbean_Region),http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/Settlement,http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/Organisation
http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/201_Squadron_(Israel),http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/Star,http://dbpedia.org/ontology/CelestialBody,http://dbpedia.org/ontology/Organisation
