a0,C0,C1,C2,C3,C4,p0,a1
http://dbpedia.org/resource/London_Victoria_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/agencyStationCode,VIC
http://dbpedia.org/resource/Framingham_Railroad_Station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/agencyStationCode,FRA(Amtrak)
http://dbpedia.org/resource/London_King's_Cross_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/agencyStationCode,KGX
http://dbpedia.org/resource/Fenchurch_Street_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/agencyStationCode,FST
http://dbpedia.org/resource/Bayfront_Health_St._Petersburg,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/bedCount,480
http://dbpedia.org/resource/Holland_Bloorview_Kids_Rehabilitation_Hospital,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/bedCount,75
http://dbpedia.org/resource/East_Bardera_Mothers_and_Children's_Hospital,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/bedCount,10
http://dbpedia.org/resource/Niagara_Health_System,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/bedCount,800
http://dbpedia.org/resource/Providence_St._Peter_Hospital,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/bedCount,390
http://dbpedia.org/resource/Women_&_Infants_Hospital_of_Rhode_Island,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/Building,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/bedCount,137
http://dbpedia.org/resource/London_Victoria_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/isHandicappedAccessible,1
http://dbpedia.org/resource/Framingham_Railroad_Station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/isHandicappedAccessible,1
http://dbpedia.org/resource/Addison_station_(CTA_Red_Line),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/isHandicappedAccessible,1
http://dbpedia.org/resource/London_King's_Cross_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/isHandicappedAccessible,1
http://dbpedia.org/resource/Washington/Wabash_(CTA_station),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/isHandicappedAccessible,1
http://dbpedia.org/resource/Wellington_(CTA_station),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/isHandicappedAccessible,1
http://dbpedia.org/resource/Peru_LaSalle_Station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1sideplatform
http://dbpedia.org/resource/London_Victoria_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,4
http://dbpedia.org/resource/London_Victoria_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,19
http://dbpedia.org/resource/Framingham_Railroad_Station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,2sideplatforms
http://dbpedia.org/resource/Addison_station_(CTA_Red_Line),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1islandplatform
http://dbpedia.org/resource/Devonport_Kings_Road_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,2
http://dbpedia.org/resource/Aylesbury_High_Street_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1
http://dbpedia.org/resource/Geneve-Cornavin_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,8
http://dbpedia.org/resource/Dublin_Broadstone_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,12
http://dbpedia.org/resource/London_King's_Cross_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,12(Numbered0_11)
http://dbpedia.org/resource/Chicago_Burlington_&_Quincy_Railroad_Depot_(Wyoming_Illinois),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1sideplatform
http://dbpedia.org/resource/Fenchurch_Street_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,4
http://dbpedia.org/resource/Edgware_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1
http://dbpedia.org/resource/Shepherd's_Bush_railway_station_(1869-1916),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,2
http://dbpedia.org/resource/Waterloo_International_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,5(3inuse)
http://dbpedia.org/resource/Morris_Station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1sideplatform
http://dbpedia.org/resource/Minooka_Station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1sideplatform
http://dbpedia.org/resource/Ottawa_Station_(Rock_Island_Line),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1sideplatform
http://dbpedia.org/resource/Rickmansworth_(Church_Street)_railway_station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1
http://dbpedia.org/resource/Seneca_Station_(Illinois),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1sideplatform
http://dbpedia.org/resource/Washington/Wabash_(CTA_station),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,2Sideplatforms
http://dbpedia.org/resource/Utica_Station_(Illinois),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,1sideplatform
http://dbpedia.org/resource/Wellington_(CTA_station),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/railwayPlatforms,2sideplatforms
http://dbpedia.org/resource/Peru_LaSalle_Station,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/resource/Rock_Island_Line
http://dbpedia.org/resource/Leipzig_Bayerischer_Bahnhof,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/resource/Leipzig_Hof_railway
http://dbpedia.org/resource/Leipzig_Bayerischer_Bahnhof,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/resource/Leipzig_City_Tunnel
http://dbpedia.org/resource/Chicago_Burlington_&_Quincy_Railroad_Depot_(Wyoming_Illinois),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/resource/Chicago_Burlington_and_Quincy_Railroad
http://dbpedia.org/resource/Stony_Brook_(B&M_station),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/Station,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/resource/Fitchburg_Railroad
http://dbpedia.org/resource/Narita_Airport_Terminal_2_Shuttle_System,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,2
http://dbpedia.org/resource/Riverline_(Hobart),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,10
http://dbpedia.org/resource/NJ_Transit,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,162
http://dbpedia.org/resource/Kaohsiung_Mass_Rapid_Transit,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,45
http://dbpedia.org/resource/Massachusetts_Bay_Transportation_Authority,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,51
http://dbpedia.org/resource/Harbin_Metro,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,18
http://dbpedia.org/resource/GO_Transit,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,64
http://dbpedia.org/resource/NJ_Transit,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,27
http://dbpedia.org/resource/Riverline_(Hobart),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,5
http://dbpedia.org/resource/Valencia_Metro_(Venezuela),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,7
http://dbpedia.org/resource/FL_lines,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,128
http://dbpedia.org/resource/Massachusetts_Bay_Transportation_Authority,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,74
http://dbpedia.org/resource/National_Motor_Museum_Monorail,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,2
http://dbpedia.org/resource/Sao_Mateus_Jabaquara_Metropolitan_Corridor,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,110
http://dbpedia.org/resource/SunRail,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,12
http://dbpedia.org/resource/Riverline_(Hobart),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,7
http://dbpedia.org/resource/Walt_Disney_World_Monorail_System,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,6
http://dbpedia.org/resource/Accra_monorail,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,16
http://dbpedia.org/resource/Mass_Rapid_Transit_(Singapore),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,154
http://dbpedia.org/resource/TRAX_(light_rail),http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,50
http://dbpedia.org/resource/Kolkata_Monorail,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,37
http://dbpedia.org/resource/Toronto_Transit_Commission,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,31
http://dbpedia.org/resource/GO_Transit,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,15
http://dbpedia.org/resource/FMetro,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,18
http://dbpedia.org/resource/Massachusetts_Bay_Transportation_Authority,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,123
http://dbpedia.org/resource/NJ_Transit,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,18000
http://dbpedia.org/resource/Miami_Seaquarium_Spacerail,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,1
http://dbpedia.org/resource/Toronto_Transit_Commission,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,22
http://dbpedia.org/resource/Chicago_%22L%22,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,145
http://dbpedia.org/resource/Lausanne_Metro,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,28
http://dbpedia.org/resource/Massachusetts_Bay_Transportation_Authority,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,22
http://dbpedia.org/resource/NJ_Transit,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,60
http://dbpedia.org/resource/Omsk_Metro,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,4
http://dbpedia.org/resource/MARC_Train,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,42
http://dbpedia.org/resource/Toronto_Transit_Commission,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,69
http://dbpedia.org/resource/Cercanias_Madrid,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,90
http://dbpedia.org/resource/Karlsruhe_Stadtbahn,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,190
http://dbpedia.org/resource/Bay_Area_Rapid_Transit,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,4
http://dbpedia.org/resource/Montreal_Metro,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,68
http://dbpedia.org/resource/West_Coast_Express,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,8
http://dbpedia.org/resource/San_Francisco_cable_car_system,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,62
http://dbpedia.org/resource/BRT_Sunway_Line,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,7
http://dbpedia.org/resource/Chiba_Urban_Monorail,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,18
http://dbpedia.org/resource/BRT_Federal_Line,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,24
http://dbpedia.org/resource/BTS_Skytrain,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,34
http://dbpedia.org/resource/SEPTA,http://dbpedia.org/ontology/Agent,http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/ontology/Infrastructure,http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/ontology/Place,http://dbpedia.org/ontology/numberOfStations,290
